# LAMMPS data file written by OVITO Basic 3.9.1

10000 atoms
2 atom types

0.0372003749 68.6127996251 xlo xhi
-0.0014131358 31.6514131358 ylo yhi
-0.015615614 79.140615614 zlo zhi

Masses

1 183.84  # W
2 95.94  # Mo

Atoms  # atomic

1711 1 16.7943 15.6982 25.6889
1251 1 16.9522 6.25101 19.1522
1103 2 3.28706 15.6488 15.8977
1207 1 9.92357 -0.00805536 19.3069
1631 2 16.7792 3.0947 25.735
1431 2 16.9408 3.04899 22.3
1511 1 16.9256 16.0719 22.4449
1085 2 6.12296 12.7988 16.0085
1227 2 6.36341 0.302166 18.8013
1491 1 16.663 12.3531 22.4944
1291 2 16.7995 12.8301 19.29
1911 2 17.0057 15.437 28.9021
1051 2 16.8371 6.26007 16.099
1307 2 10.1062 15.6853 19.3552
1903 1 3.5987 15.819 28.8993
1411 2 17.2387 -0.127309 22.3731
1609 1 13.6416 0.177522 25.6653
1305 2 6.64441 15.7296 19.0778
5654 2 0.154388 15.5487 19.2992
2049 2 13.5861 6.54327 31.5945
1091 1 16.8548 12.643 15.9428
1043 2 3.77487 6.39557 16.2243
1005 2 6.59521 0.256104 16.2514
2203 2 1.35183 1.56146 33.6873
2223 1 3.45651 2.94039 35.1831
2045 2 6.52207 6.35679 31.8133
2889 2 14.0651 12.1686 44.3595
2621 1 -0.101292 3.1781 41.1982
2083 2 3.51137 12.4915 31.8842
2205 2 4.91733 1.56719 33.539
2225 2 6.66571 3.39841 34.8714
2701 2 -0.216342 15.3316 41.3441
2027 1 8.5651 1.64584 33.1463
2008 1 11.8058 1.65711 33.3729
2227 2 10.0383 3.15424 34.8323
2909 1 13.8171 15.6332 44.1513
2010 2 15.8227 1.43637 33.6668
2229 1 13.8206 3.15889 34.796
5017 2 0.25371 9.92428 38.2734
9527 1 0.486292 12.5454 31.8152
2022 2 2.0294 4.71554 33.5306
2243 2 3.79867 6.82861 35.2607
2042 1 1.7711 7.9251 33.4599
2087 2 10.1811 12.8348 32.0883
2484 2 3.67733 15.7032 41.3553
2024 2 4.65127 4.57021 33.278
2245 2 6.65528 6.01113 35.045
2063 2 5.24438 7.7534 33.2694
2026 1 8.2582 4.98663 33.3107
2002 2 3.28109 2.97038 31.5996
2046 1 8.40732 7.8244 33.5165
2028 2 12.339 5.06318 33.422
2247 2 10.3327 6.48684 34.8762
2048 1 12.3979 7.93575 33.5532
2261 2 -0.0837556 9.19055 35.2912
2661 1 0.0381665 9.16179 41.747
2030 1 15.6866 4.71827 33.3471
2249 2 13.8611 6.4337 35.1871
2491 2 16.8513 12.6411 38.4509
2890 2 15.5408 14.4707 46.0538
2681 1 0.151524 12.4537 41.5973
2062 1 1.88903 11.0076 33.5223
2263 2 3.55279 9.47007 35.4044
2241 1 0.655251 6.38236 34.9656
1828 2 10.2394 3.77923 32.0123
2044 1 6.99066 9.77732 34.8691
2266 2 5.3422 11.3256 33.1194
2066 2 8.48612 11.2287 33.3259
2068 1 11.8437 10.8584 33.4857
2267 1 10.2119 9.73529 34.7589
2803 1 3.03816 0.102639 44.3545
2050 1 15.4735 7.96155 33.7631
2070 1 15.3762 10.9473 33.6295
2269 2 13.9845 9.45486 35.4003
2852 2 17.0576 6.3361 44.5133
1888 2 13.9707 16.0572 32.1129
2871 2 17.0179 9.43495 44.2035
2283 2 3.25533 12.6697 34.7542
2303 1 1.49668 14.2241 33.3336
2384 2 6.91237 0.475415 34.9414
1868 1 13.6621 9.648 31.8911
3047 1 10.2411 6.37186 47.6017
2285 2 5.12316 14.2575 33.3737
2284 2 6.92121 12.8428 34.7716
2086 2 9.00796 14.459 33.6207
2090 2 12.207 14.7799 33.804
2287 1 10.4735 12.7847 34.9849
2441 1 0.210462 6.0666 38.2004
2603 2 3.23855 -0.246715 40.9489
2289 1 13.6095 12.8987 35.2687
2309 1 15.4397 14.2139 33.6927
2405 1 6.969 0.0911707 38.2482
2047 2 10.533 6.51835 31.8514
1890 2 13.4902 12.64 31.9261
2671 2 17.0801 9.08874 41.4008
2202 1 1.56415 1.80478 36.5525
2423 1 3.31489 2.83506 38.2862
2402 1 1.654 1.73648 39.9402
2204 2 5.24609 1.60898 36.7051
2425 1 6.86061 3.53262 38.1015
2404 2 5.55522 1.60142 39.6584
2206 2 8.59563 1.62223 36.6968
2427 2 10.2899 3.1158 37.9215
2208 2 11.7213 1.56597 36.1389
2429 2 13.0676 3.00949 37.8951
2210 1 15.632 1.58439 36.5753
2410 2 15.1387 1.56561 39.2895
2870 2 16.024 10.9215 46.1794
2222 1 1.87776 4.79669 36.5605
2443 1 3.41246 6.49737 38.0871
2242 1 1.70802 8.14867 36.6508
2224 1 4.78136 4.66369 36.7957
2445 2 6.83594 6.16359 38.4041
2244 2 5.68153 8.12153 36.4892
2424 1 5.05136 4.36505 39.5631
2226 2 8.54752 4.62496 36.4205
2228 2 11.8558 4.60999 36.4138
2447 2 10.0894 6.23424 38.06
2426 2 8.70056 4.27735 39.3232
2230 2 14.968 4.47566 36.7704
2449 1 12.9886 6.43406 38.2733
2250 2 15.6669 7.72069 36.8935
2670 2 17.1107 12.7598 44.2602
2262 1 1.63024 11.0024 36.4179
2463 1 3.31361 9.49415 38.3122
2462 1 1.74266 11.0939 39.8707
2264 1 5.37203 11.0584 36.2982
2465 2 7.03393 9.27202 38.0546
2246 1 8.43957 7.65431 36.3682
2248 1 11.5806 7.73991 36.6275
2265 2 8.7536 11.1629 36.6439
2268 1 11.8658 11.0618 36.9958
2467 1 9.90291 9.11568 38.1944
2471 2 15.4305 10.8818 36.748
2469 2 13.5709 9.4244 38.3704
2271 1 17.0307 9.70563 35.0821
2282 2 1.48948 13.9928 36.4002
2483 1 3.67335 12.398 38.1171
2888 1 12.3448 14.0364 46.2158
2464 1 6.82267 12.6543 38.122
2305 1 5.18457 14.2379 36.21
2485 1 8.68517 14.1373 36.4014
2488 2 10.1945 12.7775 37.8958
2288 2 11.9189 14.2782 36.5206
2507 1 12.1974 13.9268 40.1735
2489 2 13.5033 12.665 38.4013
2290 1 15.3932 14.3161 36.6071
2651 2 17.003 6.1737 40.7982
2887 2 10.3035 12.2025 44.8859
2623 1 3.8939 2.61125 41.3891
2602 1 1.26055 1.54835 42.8593
2025 2 6.6163 3.2363 31.8876
2625 1 6.88085 3.07061 41.331
2604 1 5.1766 1.21437 43.2751
2606 1 8.35875 1.71956 42.82
2408 1 12.1222 1.45358 39.6126
2406 1 8.85048 1.44119 39.6313
2627 1 10.1967 3.32571 41.4911
2608 1 11.9458 1.64984 42.9969
2085 2 6.99414 12.8854 31.9592
2629 2 13.6732 2.88458 41.6465
2610 1 15.3543 1.28962 43.1067
2043 1 3.06795 6.42149 31.6269
2422 2 1.88795 4.57125 39.6632
2643 2 3.70193 6.30306 40.8409
2622 1 1.58968 4.69461 43.0882
2642 1 1.82161 7.67249 43.0523
2624 1 5.21657 4.77422 42.676
2645 1 6.90667 5.95399 40.892
2646 1 8.14522 7.45624 43.0774
2428 1 11.8218 4.39681 40.0705
2626 2 8.63249 4.94352 43.0528
2628 1 12.1581 4.70854 43.0352
2647 1 10.5473 6.27807 41.7801
2450 2 15.3066 7.7737 39.9069
2430 2 14.6477 4.5047 39.8002
2649 1 13.5507 6.42956 41.5423
2630 2 15.4021 4.76065 42.8999
2650 2 15.5286 7.81129 42.8611
2886 2 8.7371 14.1525 46.0942
2065 1 6.90952 9.42128 32.0509
2442 2 1.57721 7.7249 39.9717
2663 2 3.7393 9.24727 41.5726
2662 2 1.50996 10.8922 43.1586
2683 2 5.05668 11.0182 39.5574
